0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.065806388854980469e+01,3.929138183593750000e-03,1.696968078613281250e-02,-1.409530639648437500e-03,1.501083374023437500e-03,2.155303955078125000e-04,5.371093750000000000e-03,1.106262207031250000e-04,-1.773834228515625000e-04,-4.577636718750000000e-05,3.528594970703125000e-04,-2.098083496093750000e-04,7.820129394531250000e-05,-2.670288085937500000e-05,-1.029968261718750000e-04,2.098083496093750000e-05,8.773803710937500000e-05,1.449584960937500000e-04,9.536743164062500000e-06,1.127243041992187500e-03,8.087158203125000000e-04,3.433227539062500000e-05,1.029968261718750000e-04,1.869201660156250000e-04,5.340576171875000000e-05,-2.338409423828125000e-03,-9.346008300781250000e-05,3.013610839843750000e-04,2.670288085937500000e-05,-6.484985351562500000e-05,5.817413330078125000e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.058513450622558594e+01,7.609939575195312500e-02,1.402854919433593750e-02,-3.356933593750000000e-04,3.084182739257812500e-03,-2.384185791015625000e-03,6.990432739257812500e-03,-1.432418823242187500e-03,-6.313323974609375000e-04,8.583068847656250000e-05,-1.716613769531250000e-04,-8.659362792968750000e-04,6.008148193359375000e-04,1.239776611328125000e-04,7.057189941406250000e-05,-2.479553222656250000e-05,5.550384521484375000e-04,9.918212890625000000e-05,2.193450927734375000e-04,2.651214599609375000e-03,1.810073852539062500e-03,3.852844238281250000e-04,4.272460937500000000e-04,-1.924514770507812500e-03,3.376007080078125000e-04,-2.977371215820312500e-03,-1.182556152343750000e-04,9.498596191406250000e-04,5.073547363281250000e-04,-1.277923583984375000e-04,-6.217956542968750000e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.068842887878417969e+01,1.189727783203125000e-01,3.239250183105468750e-02,6.408691406250000000e-04,1.142501831054687500e-02,-3.651428222656250000e-02,4.130935668945312500e-02,3.147125244140625000e-03,1.483917236328125000e-03,-2.550125122070312500e-03,7.801055908203125000e-04,4.844665527343750000e-03,-3.585815429687500000e-04,-1.010894775390625000e-04,5.340576171875000000e-05,-1.258850097656250000e-04,5.283355712890625000e-04,-4.253387451171875000e-04,5.893707275390625000e-04,-5.983352661132812500e-03,3.709793090820312500e-03,3.986358642578125000e-04,-2.414703369140625000e-03,-1.132965087890625000e-03,4.079818725585937500e-03,-6.484985351562500000e-04,1.907348632812500000e-06,-5.300521850585937500e-03,3.528594970703125000e-04,-1.296997070312500000e-04,-4.388809204101562500e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.070317268371582031e+01,1.626052856445312500e-01,3.346824645996093750e-02,-5.168914794921875000e-03,4.674911499023437500e-03,-2.218055725097656250e-02,6.550025939941406250e-02,-1.021194458007812500e-02,3.242492675781250000e-03,3.356933593750000000e-04,3.746032714843750000e-03,3.246307373046875000e-03,7.667541503906250000e-04,-7.991790771484375000e-04,5.016326904296875000e-04,2.498626708984375000e-04,-3.664016723632812500e-03,-1.287460327148437500e-03,-1.773834228515625000e-04,2.019882202148437500e-03,3.625869750976562500e-03,-1.033782958984375000e-03,-2.998352050781250000e-03,-2.809524536132812500e-03,2.937316894531250000e-03,-6.361007690429687500e-03,-2.307891845703125000e-04,-5.996704101562500000e-03,-5.722045898437500000e-06,-6.847381591796875000e-04,-9.864807128906250000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.066171264648437500e+01,8.569526672363281250e-02,7.344818115234375000e-02,-1.544952392578125000e-03,9.593963623046875000e-04,-1.264762878417968750e-02,1.110305786132812500e-01,2.193450927734375000e-04,-6.465911865234375000e-04,8.964538574218750000e-05,5.910873413085937500e-03,4.920959472656250000e-03,-7.629394531250000000e-05,-1.176834106445312500e-03,1.430511474609375000e-04,2.079010009765625000e-04,-3.482818603515625000e-03,3.128051757812500000e-04,-8.583068847656250000e-05,4.009246826171875000e-03,4.682540893554687500e-03,-1.628875732421875000e-03,-1.489639282226562500e-03,-2.101898193359375000e-03,-5.168914794921875000e-04,-8.132934570312500000e-03,-2.918243408203125000e-04,-5.620956420898437500e-03,5.149841308593750000e-05,-1.491546630859375000e-03,-1.264381408691406250e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.052801513671875000e+01,1.156959533691406250e-01,9.577178955078125000e-02,-9.712219238281250000e-03,-7.822036743164062500e-03,-3.811073303222656250e-02,2.697124481201171875e-01,1.061630249023437500e-02,-1.953315734863281250e-02,-9.368896484375000000e-03,2.133178710937500000e-02,2.273559570312500000e-03,-2.498626708984375000e-04,-2.098083496093750000e-04,-6.675720214843750000e-05,8.792877197265625000e-04,5.245208740234375000e-04,3.232955932617187500e-03,3.557205200195312500e-03,8.075714111328125000e-03,3.032684326171875000e-03,3.662109375000000000e-04,-3.032684326171875000e-04,-3.030776977539062500e-03,4.928588867187500000e-03,-8.865356445312500000e-03,-2.880096435546875000e-04,-1.869201660156250000e-04,9.155273437500000000e-05,-2.027511596679687500e-03,-1.144409179687500000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053846359252929688e+01,7.507324218750000000e-02,9.640693664550781250e-02,-3.398895263671875000e-03,-2.030563354492187500e-02,-1.823616027832031250e-02,2.839889526367187500e-01,2.050399780273437500e-03,-9.412765502929687500e-03,-1.323699951171875000e-03,2.502822875976562500e-02,-4.365921020507812500e-03,-1.091957092285156250e-02,-7.381439208984375000e-04,8.335113525390625000e-04,3.852844238281250000e-04,2.803802490234375000e-04,-5.149841308593750000e-05,4.768371582031250000e-03,9.490966796875000000e-03,1.638412475585937500e-03,3.028869628906250000e-03,-2.029418945312500000e-03,-1.804351806640625000e-03,2.652168273925781250e-02,-7.696151733398437500e-03,-4.138946533203125000e-04,-2.664566040039062500e-03,-1.525878906250000000e-05,-2.365112304687500000e-03,-1.002311706542968750e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.065711021423339844e+01,3.530311584472656250e-02,1.099872589111328125e-01,4.627037048339843750e-02,6.895065307617187500e-03,-2.874374389648437500e-03,3.049564361572265625e-01,2.517700195312500000e-03,-1.577568054199218750e-02,6.223678588867187500e-03,1.124954223632812500e-02,5.889892578125000000e-03,-1.232910156250000000e-02,-1.451492309570312500e-03,-1.640319824218750000e-04,8.296966552734375000e-04,8.512496948242187500e-03,-4.697799682617187500e-03,4.579544067382812500e-03,2.076911926269531250e-02,6.980895996093750000e-04,-2.254486083984375000e-03,-5.561828613281250000e-03,-4.068374633789062500e-03,2.831649780273437500e-02,-2.655029296875000000e-03,-6.713867187500000000e-04,-3.398895263671875000e-03,8.392333984375000000e-05,-4.549026489257812500e-03,-1.771926879882812500e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.050315093994140625e+01,-2.441349029541015625e-01,-9.834289550781250000e-03,6.163215637207031250e-02,3.594398498535156250e-02,5.201339721679687500e-03,3.227100372314453125e-01,-2.620697021484375000e-03,5.741119384765625000e-04,6.837844848632812500e-03,2.043724060058593750e-02,5.222320556640625000e-03,6.282806396484375000e-03,-1.947402954101562500e-03,-9.136199951171875000e-04,-3.414154052734375000e-04,1.962661743164062500e-03,1.516342163085937500e-03,5.537033081054687500e-03,7.057189941406250000e-03,1.173019409179687500e-03,-2.767562866210937500e-03,-5.538940429687500000e-03,-7.038116455078125000e-04,3.903961181640625000e-02,9.029388427734375000e-03,-7.228851318359375000e-04,-3.175735473632812500e-03,-2.536773681640625000e-04,-5.081176757812500000e-03,-2.049446105957031250e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029652404785156250e+01,-2.832183837890625000e-01,1.337623596191406250e-02,6.260490417480468750e-02,-7.144927978515625000e-03,1.779174804687500000e-02,4.304122924804687500e-01,-1.047134399414062500e-02,9.054183959960937500e-03,3.225135803222656250e-02,1.489639282226562500e-02,1.327514648437500000e-03,1.806259155273437500e-03,4.882812500000000000e-04,-2.954483032226562500e-03,-1.848220825195312500e-03,2.651214599609375000e-04,2.880096435546875000e-04,-2.775192260742187500e-03,2.370834350585937500e-02,4.255294799804687500e-03,-2.590179443359375000e-03,-6.683349609375000000e-03,-3.761291503906250000e-03,5.195999145507812500e-02,5.960464477539062500e-03,-1.363754272460937500e-03,-1.043128967285156250e-02,-9.727478027343750000e-05,-5.296707153320312500e-03,-1.890563964843750000e-02
