0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.572854995727539062e-01,3.251785412430763245e-02,7.567769847810268402e-03,-8.515075896866619587e-04,-6.514149717986583710e-03,2.160526346415281296e-03,-2.681100158952176571e-04,6.127849337644875050e-04,-3.990810364484786987e-04,9.668956627137959003e-04,4.871725104749202728e-04,-1.342552423011511564e-05,2.659099875018000603e-03,-1.456331374356523156e-04,-5.162845263839699328e-05,1.982728717848658562e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.554727554321289062e-01,1.530964821577072144e-01,3.642862290143966675e-02,-4.505258984863758087e-03,8.870227611623704433e-04,1.766059733927249908e-02,-7.272543385624885559e-03,1.569386688061058521e-03,-1.008008141070604324e-03,-1.130326563725247979e-04,2.258482389152050018e-03,-1.225096173584461212e-03,1.169876754283905029e-02,-2.214370761066675186e-03,-1.144566456787288189e-03,1.178414933383464813e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.572649478912353516e-01,5.314251407980918884e-02,3.891468793153762817e-02,2.888678805902600288e-03,1.346056908369064331e-02,3.368796408176422119e-02,1.700673718005418777e-03,2.992394147440791130e-03,-3.679762594401836395e-03,-3.964702598750591278e-03,7.248260080814361572e-03,1.116407001973129809e-04,3.853207826614379883e-02,6.620080239372327924e-05,1.349409227259457111e-03,1.534979324787855148e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.578447818756103516e-01,2.646651491522789001e-02,1.950501091778278351e-02,3.063546493649482727e-03,2.488516084849834442e-02,3.584578633308410645e-03,-1.206956245005130768e-02,3.525383537635207176e-03,1.368952915072441101e-03,1.587915234267711639e-03,-2.769274171441793442e-03,1.974745828192681074e-04,7.486870046705007553e-03,9.560158650856465101e-05,1.323940086876973510e-04,7.322633266448974609e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.711709856986999512e-01,3.456406667828559875e-02,3.357209265232086182e-02,1.148476079106330872e-02,7.256051152944564819e-02,7.620868738740682602e-03,4.650088492780923843e-03,5.968119949102401733e-03,-4.221710551064461470e-04,6.536304950714111328e-03,-1.067229895852506161e-03,2.348409616388380527e-04,4.329944495111703873e-03,6.130636757006868720e-05,7.446435047313570976e-04,5.575171858072280884e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.268494486808776855e-01,1.965367235243320465e-02,2.742997184395790100e-02,9.055080823600292206e-03,8.461630344390869141e-02,1.507042814046144485e-02,3.114967374131083488e-03,1.934179919771850109e-03,3.097697917837649584e-04,1.168358232825994492e-02,3.843883285298943520e-03,6.597333413083106279e-05,7.150635123252868652e-03,1.036542380461469293e-04,-1.144345696957316250e-05,7.165606319904327393e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.419331192970275879e-01,1.458832249045372009e-02,2.119717188179492950e-02,7.054576184600591660e-03,9.396796673536300659e-02,7.030787412077188492e-03,2.505735727027058601e-03,1.219503814354538918e-03,1.613664207980036736e-03,1.222689077258110046e-02,3.183622844517230988e-03,-7.153952174121513963e-05,4.879151005297899246e-03,1.729230134515091777e-04,2.478224341757595539e-04,6.928485631942749023e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.576114058494567871e-01,1.291786134243011475e-02,2.151878736913204193e-02,3.968406468629837036e-03,8.771889656782150269e-02,1.655665785074234009e-02,2.344455569982528687e-03,1.878194510936737061e-03,-1.052353763952851295e-04,1.270418614149093628e-02,8.621061220765113831e-03,-1.951723679667338729e-04,5.363461561501026154e-03,2.317251710337586701e-05,1.130722157540731132e-04,5.949974805116653442e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.051110386848449707e-01,2.011535130441188812e-02,2.312686666846275330e-02,8.991568349301815033e-03,9.668757766485214233e-02,2.011499926447868347e-02,1.916426233947277069e-03,1.221910584717988968e-03,-1.793151750462129712e-04,1.325577683746814728e-02,1.484302803874015808e-02,7.175192877184599638e-05,7.568611763417720795e-03,9.833399963099509478e-05,7.458986365236341953e-04,5.270413309335708618e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.791051149368286133e-01,1.988266035914421082e-02,1.795748248696327209e-02,1.080503966659307480e-02,9.752473980188369751e-02,3.139269351959228516e-02,-4.400680190883576870e-04,3.875461115967482328e-04,-1.459027844248339534e-04,1.161841675639152527e-02,1.467853318899869919e-02,6.867559568490833044e-05,9.274574927985668182e-03,7.798120691404619720e-07,7.289479253813624382e-04,4.352937266230583191e-02
