0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.896903038024902344e+01,-1.354789733886718750e-02,-1.152610778808593750e-02,-6.540298461914062500e-03,-1.957511901855468750e-02,-2.567291259765625000e-03,3.459930419921875000e-03,-9.670257568359375000e-04,-5.777359008789062500e-03,6.893157958984375000e-03,-2.975463867187500000e-04,-4.539489746093750000e-04,5.817413330078125000e-04,-2.803802490234375000e-04,1.125335693359375000e-03,6.885528564453125000e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.906657600402832031e+01,2.677230834960937500e-01,6.513214111328125000e-02,-3.104782104492187500e-02,3.878593444824218750e-02,2.403259277343750000e-03,-6.402969360351562500e-03,-5.044937133789062500e-03,9.346008300781250000e-04,5.512237548828125000e-03,-6.179809570312500000e-04,-4.978179931640625000e-04,3.234863281250000000e-03,4.844665527343750000e-04,3.646850585937500000e-03,8.964538574218750000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.905629348754882812e+01,1.178932189941406250e-01,2.048225402832031250e-01,-2.210235595703125000e-02,1.161117553710937500e-01,-3.536224365234375000e-02,-5.226135253906250000e-03,-8.996963500976562500e-03,2.515411376953125000e-02,1.647758483886718750e-02,-6.532669067382812500e-03,-1.155853271484375000e-03,1.353073120117187500e-02,5.168914794921875000e-04,6.008148193359375000e-04,2.164840698242187500e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.905831909179687500e+01,7.378959655761718750e-02,1.703243255615234375e-01,-4.851150512695312500e-02,1.598243713378906250e-01,-1.717567443847656250e-02,-7.432937622070312500e-03,-1.595878601074218750e-02,5.388259887695312500e-03,2.465057373046875000e-02,-5.229949951171875000e-03,-3.643035888671875000e-04,1.716041564941406250e-02,1.571655273437500000e-03,9.786605834960937500e-03,3.868103027343750000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.891240310668945312e+01,1.999111175537109375e-01,4.035110473632812500e-01,-9.483337402343750000e-03,6.324691772460937500e-01,-7.076263427734375000e-04,5.607604980468750000e-04,-1.432037353515625000e-02,-1.125335693359375000e-04,2.912521362304687500e-02,-2.344131469726562500e-03,2.365112304687500000e-04,1.835441589355468750e-02,1.197814941406250000e-03,1.141166687011718750e-02,-1.362037658691406250e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.849299430847167969e+01,1.962509155273437500e-01,2.923049926757812500e-01,4.507064819335937500e-03,1.608762741088867188e+00,6.656646728515625000e-03,6.465911865234375000e-04,-2.103805541992187500e-02,4.831314086914062500e-03,-3.221511840820312500e-03,-9.708404541015625000e-03,1.029968261718750000e-04,1.845359802246093750e-02,5.626678466796875000e-04,1.404380798339843750e-02,-2.004432678222656250e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.834011077880859375e+01,6.396484375000000000e-02,2.790527343750000000e-01,3.838729858398437500e-02,1.672719955444335938e+00,-3.376007080078125000e-04,-1.187705993652343750e-02,-3.147888183593750000e-02,3.704261779785156250e-02,-7.457733154296875000e-04,-1.199722290039062500e-02,-1.754760742187500000e-04,1.817131042480468750e-02,-4.043579101562500000e-04,1.314163208007812500e-02,-2.870178222656250000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.823506355285644531e+01,-9.585571289062500000e-02,2.420768737792968750e-01,8.120346069335937500e-02,1.906471252441406250e+00,2.473258972167968750e-02,-5.481719970703125000e-03,-3.846549987792968750e-02,3.835487365722656250e-02,-4.143333435058593750e-02,4.182815551757812500e-03,6.084442138671875000e-04,2.057838439941406250e-02,-5.588531494140625000e-04,1.020431518554687500e-02,-1.173973083496093750e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.775515174865722656e+01,2.279510498046875000e-01,5.021400451660156250e-01,1.926479339599609375e-01,2.519302368164062500e+00,1.212902069091796875e-01,-1.183319091796875000e-02,-3.104019165039062500e-02,3.667449951171875000e-02,1.970481872558593750e-02,-3.166198730468750000e-03,3.032684326171875000e-04,1.900863647460937500e-02,-1.045227050781250000e-03,8.615493774414062500e-03,-4.003524780273437500e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.756674194335937500e+01,2.530689239501953125e-01,3.724651336669921875e-01,2.466697692871093750e-01,3.585039138793945312e+00,2.862777709960937500e-01,-2.040863037109375000e-03,-2.506828308105468750e-02,3.905677795410156250e-02,1.286315917968750000e-02,8.691787719726562500e-03,1.182556152343750000e-04,2.862930297851562500e-02,-6.294250488281250000e-04,4.686355590820312500e-03,-6.323432922363281250e-02
