# rows=source layer, cols=target layer; L4,L8,L12,L15,L18,L24
9.999057031862724765e-01,9.999190554053808411e-01,9.999411865011729184e-01,9.999159518494016297e-01,9.999314874887469395e-01,2.311339315203084915e-03
9.998927281943710277e-01,9.999209177125149006e-01,9.999501049227590421e-01,9.999482608442261666e-01,9.999510118809961101e-01,6.455031371986157118e-03
9.998880042213397212e-01,9.999116196759346709e-01,9.999378492010695396e-01,9.999351446737474447e-01,9.999413971598721806e-01,1.358963223993155112e-02
9.998853724679447330e-01,9.999220504577358559e-01,9.999406201729424959e-01,9.999378583285719602e-01,9.999450276175969599e-01,1.386598178355205602e-02
9.998974886642768567e-01,9.999296536541212310e-01,9.999430876534979307e-01,9.999382867639251549e-01,9.999439713213219560e-01,1.716492791817228816e-02
9.999458912647246622e-01,9.999424159253790245e-01,9.999328743033654154e-01,9.998998371982956712e-01,9.999400100878726994e-01,1.081777008663100358e-02
