0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743364524841308594e+01,5.496978759765625000e-03,1.806259155273437500e-02,-1.166725158691406250e-02,-1.953125000000000000e-03,1.630783081054687500e-02,1.411437988281250000e-04,-5.035400390625000000e-04,-2.441406250000000000e-04,-1.029968261718750000e-04,-1.325607299804687500e-03,1.804351806640625000e-03,1.014709472656250000e-03,-1.749038696289062500e-03,-3.234863281250000000e-03,4.724502563476562500e-03,1.766204833984375000e-03,-5.245208740234375000e-04,1.148223876953125000e-03,9.002685546875000000e-04,-3.414154052734375000e-04,-1.468658447265625000e-04,1.945495605468750000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.742778396606445312e+01,3.315734863281250000e-02,7.200241088867187500e-03,1.147079467773437500e-02,1.543045043945312500e-03,1.442909240722656250e-02,4.024505615234375000e-04,-1.239776611328125000e-03,-1.754760742187500000e-04,-5.268096923828125000e-03,-1.432418823242187500e-03,2.269744873046875000e-04,-2.700805664062500000e-03,1.443862915039062500e-03,-5.340576171875000000e-03,5.651473999023437500e-03,8.850097656250000000e-04,1.201629638671875000e-04,8.602142333984375000e-04,-2.574920654296875000e-04,-2.841949462890625000e-04,-1.796722412109375000e-03,3.993988037109375000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.747179412841796875e+01,-3.219604492187500000e-03,5.668640136718750000e-03,2.748680114746093750e-02,1.308250427246093750e-02,1.622772216796875000e-02,7.953643798828125000e-03,-7.591247558593750000e-04,-6.122589111328125000e-04,-2.258300781250000000e-03,3.627777099609375000e-03,-2.498626708984375000e-04,-2.632141113281250000e-04,5.401611328125000000e-03,-4.049301147460937500e-03,1.474380493164062500e-03,1.497268676757812500e-03,-4.432678222656250000e-03,7.095336914062500000e-04,9.708404541015625000e-04,-6.103515625000000000e-05,-2.248764038085937500e-03,7.440567016601562500e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.746326446533203125e+01,3.482818603515625000e-03,9.483337402343750000e-03,2.352905273437500000e-02,1.199531555175781250e-02,-3.367233276367187500e-02,5.212783813476562500e-03,1.020431518554687500e-03,-2.246856689453125000e-03,-1.507186889648437500e-02,6.372451782226562500e-03,-4.005432128906250000e-05,3.179550170898437500e-03,9.878158569335937500e-03,-1.288032531738281250e-02,1.434326171875000000e-02,-1.815795898437500000e-03,-5.460739135742187500e-03,3.890991210937500000e-04,2.565383911132812500e-03,-9.346008300781250000e-05,-1.888275146484375000e-04,7.726669311523437500e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.747870826721191406e+01,2.391815185546875000e-03,1.389122009277343750e-02,1.824760437011718750e-02,1.613616943359375000e-02,-3.063011169433593750e-02,5.260467529296875000e-03,1.441955566406250000e-03,2.460479736328125000e-04,7.572174072265625000e-03,4.169464111328125000e-03,7.596969604492187500e-03,1.043319702148437500e-03,1.314163208007812500e-02,-1.105690002441406250e-02,7.465362548828125000e-03,-2.460479736328125000e-03,3.261566162109375000e-04,4.787445068359375000e-04,3.091812133789062500e-03,-9.155273437500000000e-05,2.136230468750000000e-04,1.328468322753906250e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.741212463378906250e+01,1.924324035644531250e-02,8.949279785156250000e-03,6.584167480468750000e-03,1.306533813476562500e-02,-1.161766052246093750e-02,3.488540649414062500e-03,1.405715942382812500e-03,-2.119064331054687500e-03,9.635925292968750000e-03,5.010604858398437500e-03,8.920669555664062500e-03,1.146316528320312500e-03,1.124000549316406250e-02,-1.724243164062500000e-03,-6.446838378906250000e-03,-5.725860595703125000e-03,-2.847671508789062500e-03,4.596710205078125000e-04,4.711151123046875000e-03,1.716613769531250000e-04,1.201629638671875000e-04,1.396179199218750000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.740840530395507812e+01,3.997802734375000000e-02,9.340286254882812500e-03,6.237030029296875000e-04,1.719856262207031250e-02,-2.000617980957031250e-02,1.897811889648437500e-03,1.449584960937500000e-03,-2.183914184570312500e-03,1.703262329101562500e-02,3.866195678710937500e-03,1.096343994140625000e-02,-2.555847167968750000e-04,1.520538330078125000e-02,-5.397796630859375000e-04,-1.116752624511718750e-02,-8.991241455078125000e-03,-1.245498657226562500e-03,5.321502685546875000e-04,5.027770996093750000e-03,3.643035888671875000e-04,3.643035888671875000e-04,9.969711303710937500e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.748725891113281250e+01,1.297130584716796875e-01,4.613876342773437500e-03,-8.853912353515625000e-03,8.037567138671875000e-03,-3.479766845703125000e-02,7.747650146484375000e-03,-2.037048339843750000e-03,-5.149841308593750000e-03,1.575469970703125000e-03,-7.028579711914062500e-03,2.351951599121093750e-02,3.761291503906250000e-03,1.556587219238281250e-02,8.277893066406250000e-04,6.652832031250000000e-03,-1.371955871582031250e-02,1.381492614746093750e-02,5.817413330078125000e-04,2.233505249023437500e-03,5.130767822265625000e-04,2.702713012695312500e-03,9.910583496093750000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.754235267639160156e+01,1.497917175292968750e-01,1.119041442871093750e-02,-7.263183593750000000e-03,1.538658142089843750e-02,-3.325843811035156250e-02,6.513595581054687500e-03,5.931854248046875000e-04,1.506805419921875000e-03,-1.834869384765625000e-03,-2.578735351562500000e-02,2.305030822753906250e-02,3.061294555664062500e-03,1.429557800292968750e-02,3.623962402343750000e-05,1.441955566406250000e-03,-2.525138854980468750e-02,1.383972167968750000e-02,3.414154052734375000e-04,1.348495483398437500e-03,5.035400390625000000e-04,4.953384399414062500e-03,3.189086914062500000e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.746969985961914062e+01,1.240863800048828125e-01,8.157730102539062500e-03,7.564544677734375000e-03,3.808975219726562500e-03,-6.652641296386718750e-02,3.713607788085937500e-03,1.234054565429687500e-03,-9.529113769531250000e-03,-1.929473876953125000e-02,6.935119628906250000e-03,2.438545227050781250e-02,-2.107620239257812500e-03,1.347541809082031250e-02,-6.715774536132812500e-03,1.247596740722656250e-02,-2.724456787109375000e-02,1.524734497070312500e-02,4.501342773437500000e-04,4.245758056640625000e-03,5.950927734375000000e-04,2.805709838867187500e-03,-1.583099365234375000e-04
